record_id,state,district,year,population,gdp_million,unemployment_rate,literacy_rate,public_health_expenditure_million,crime_rate_per_100k
3820,Telangana,District_14,2019,1921439,24531.83,7.56,63.65,3479.14,1425.66
3821,Mizoram,District_298,2014,2943340,67468.19,14.89,74.03,1992.26,894.91
3822,Odisha,District_15,2018,2088294,54438.22,22.29,73.45,6229.49,155.1
3823,Odisha,District_234,2017,2182900,68267.44,12.66,61.68,6614.82,600.62
3824,Tripura,District_63,2022,1133435,23357.63,14.96,76.15,8596.41,122.86
3825,Rajasthan,District_196,2021,1377299,36913.02,13.52,76.96,6945.14,746.3
3826,Kerala,District_27,2023,910309,65852.09,7.42,71.61,7799.39,416.3
3827,Tripura,District_93,2012,77884,51509.07,16.27,67.14,6888.35,511.08
3828,Delhi,District_105,2018,726471,28800.15,12.98,44.68,6970.49,104.55
3829,Himachal Pradesh,District_52,2019,700299,40964.53,6.2,72.48,3405.55,1143.85
3830,Andhra Pradesh,District_181,2012,259557,79687.89,22.44,82.76,9658.85,1261.85
3831,Nagaland,District_57,2019,2218658,59350.42,23.78,52.92,6387.94,211.06
3832,Rajasthan,District_120,2021,2668555,49165.67,1.86,86.67,5871.41,1126.23
3833,Bihar,District_43,2023,2586295,66234.63,15.75,75.19,8472.18,193.73
3834,Jharkhand,District_135,2017,1665807,35368.01,10.67,54.25,4209.62,129.23
3835,Tripura,District_260,2010,1506776,76005.62,13.39,49.78,962.62,172.03
3836,Gujarat,District_197,2013,2473525,44166.18,9.66,54.72,2401.1,48.64
3837,Sikkim,District_133,2013,697669,26156.5,12.12,85.55,8080.94,564.74
3838,Tamil Nadu,District_255,2015,1794716,6890.74,8.42,55.03,7318.17,1429.43
3839,Andhra Pradesh,District_220,2021,973170,30061.86,3.38,80.99,1171.98,1348.98
3840,Mizoram,District_41,2021,399283,45495.38,7.9,72.75,696.62,498.53
3841,Telangana,District_255,2011,77445,56262.82,16.92,72.81,6219.1,1192.18
3842,Delhi,District_2,2016,2968356,70010.58,1.73,91.16,9386.49,1237.05
3843,Delhi,District_195,2014,2616558,75517.43,9.88,92.48,1749.29,228.94
3844,Arunachal Pradesh,District_242,2019,2461197,8205.28,1.54,72.21,5490.27,344.95
3845,West Bengal,District_149,2015,188863,48076.39,9.23,43.92,8119.69,1036.05
3846,Uttar Pradesh,District_198,2020,1210773,53330.51,2.65,49.67,5286.97,396.78
3847,Karnataka,District_299,2023,2833977,13773.38,8.82,96.92,3511.33,1407.29
3848,Himachal Pradesh,District_245,2015,1893717,43652.6,21.03,48.08,7905.75,346.84
3849,Gujarat,District_108,2023,308204,26793.34,15.53,90.12,7712.28,1198.92
3850,Sikkim,District_212,2023,2657851,6202.61,17.22,72.42,8304.87,1137.39
3851,Mizoram,District_156,2021,1744520,5278.62,12.84,46.84,9451.02,756.13
3852,Mizoram,District_26,2023,2960531,60739.45,23.1,95.17,1506.4,395.65
3853,Arunachal Pradesh,District_82,2020,1740538,49240.28,13.76,95.69,3407.87,51.75
3854,Goa,District_83,2015,1954033,57212.58,3.06,76.92,9859.87,1242.75
3855,Maharashtra,District_131,2019,1561887,54825.4,23.36,63.33,5945.4,567.26
3856,Goa,District_100,2021,1596763,10753.64,3.76,76.45,6701.33,510.83
3857,Arunachal Pradesh,District_256,2017,2847565,12133.7,24.98,77.67,8840.96,67.7
3858,Andhra Pradesh,District_49,2019,205660,20206.17,11.17,77.33,6910.47,227.84
3859,Jharkhand,District_63,2013,2020490,31934.06,2.3,84.0,6832.37,552.51
3860,Rajasthan,District_290,2019,1720949,75134.71,21.67,44.03,1045.12,1036.55
3861,Chhattisgarh,District_105,2017,2089451,53914.65,2.78,46.15,5068.46,311.79
3862,Arunachal Pradesh,District_105,2018,1418744,20421.2,4.77,56.97,6731.97,246.25
3863,Sikkim,District_15,2022,2007574,4488.17,10.73,60.98,8072.94,394.18
3864,Meghalaya,District_175,2022,529966,54741.07,17.07,78.28,4132.44,425.87
3865,Tripura,District_259,2013,1570955,50029.22,3.47,50.31,1235.44,615.56
3866,Arunachal Pradesh,District_211,2010,690712,54064.32,15.75,72.46,3658.32,542.04
3867,Jharkhand,District_259,2012,837229,20901.76,19.62,51.12,4297.41,111.81
3868,Arunachal Pradesh,District_102,2010,668819,41361.89,3.53,61.33,7510.11,927.25
3869,Meghalaya,District_260,2016,1354614,28942.61,16.37,96.13,197.91,196.56
3870,Meghalaya,District_159,2021,2588583,65417.74,23.99,93.74,3858.04,1302.78
3871,Odisha,District_45,2010,1413922,5561.04,24.2,97.19,4478.89,1289.41
3872,Delhi,District_251,2020,1394483,22042.59,4.46,75.49,5501.2,109.51
3873,Gujarat,District_165,2013,75442,48240.27,19.11,70.08,9700.0,620.24
3874,Sikkim,District_193,2022,12898,16425.85,21.24,90.93,7406.05,715.85
3875,Kerala,District_9,2023,2414648,53820.35,22.28,44.78,2224.37,1493.81
3876,Telangana,District_65,2010,2615411,10950.43,8.43,98.71,6336.66,377.64
3877,Manipur,District_282,2022,2004964,1834.76,7.12,67.74,3461.35,954.29
3878,Haryana,District_181,2022,2436176,69080.93,1.67,80.55,8114.16,686.18
3879,Goa,District_282,2011,387762,26682.22,10.29,83.71,1710.78,1153.12
3880,West Bengal,District_279,2020,1423114,12556.35,3.54,77.73,1445.12,373.41
3881,Uttarakhand,District_30,2024,771876,13824.99,19.76,93.49,1014.03,1021.7
3882,Jharkhand,District_266,2023,2768348,70872.77,4.0,57.29,5441.09,195.71
3883,Assam,District_217,2010,1595306,52357.97,20.56,71.94,1232.64,23.68
3884,Odisha,District_105,2022,2420732,76508.14,3.14,65.82,417.63,28.32
3885,Mizoram,District_184,2014,2348599,64005.23,12.28,82.25,3324.63,739.54
3886,Gujarat,District_148,2016,1567057,61405.74,9.92,63.71,7981.69,1156.33
3887,Rajasthan,District_105,2012,1567070,39990.65,15.24,93.57,1560.82,866.86
3888,Punjab,District_47,2023,2231086,65666.18,13.21,69.43,3578.97,55.45
3889,Uttar Pradesh,District_87,2017,1487712,33018.08,15.17,72.16,4357.44,828.56
3890,Bihar,District_129,2023,1175327,66161.77,0.52,69.6,8759.71,170.77
3891,Maharashtra,District_258,2024,505499,60621.73,3.62,77.36,4763.69,1448.13
3892,Punjab,District_147,2014,2670044,54278.31,13.17,70.62,5119.6,529.51
3893,Sikkim,District_72,2014,1836273,26384.0,6.13,96.25,2546.32,755.62
3894,Manipur,District_140,2022,1094739,50460.62,2.37,47.87,6685.46,508.77
3895,Telangana,District_27,2014,1998873,40547.94,5.83,40.81,256.72,701.17
3896,Haryana,District_29,2017,1580355,36928.81,19.61,71.31,9644.4,1437.73
3897,Rajasthan,District_271,2011,878174,79219.8,13.77,85.88,4981.25,391.53
3898,Manipur,District_174,2011,1112958,40356.78,5.16,78.89,618.23,1077.4
3899,Sikkim,District_253,2024,1919472,2568.58,0.89,97.76,5591.75,1133.18
3900,Punjab,District_60,2023,2179248,50121.16,9.26,50.94,5139.87,286.72
3901,West Bengal,District_107,2021,1060587,58243.59,9.26,81.64,2407.1,1093.99
3902,Maharashtra,District_220,2017,2582988,70815.86,18.51,88.95,2088.18,972.34
3903,Uttarakhand,District_259,2018,2015598,50618.45,23.03,94.72,2707.73,437.27
3904,Delhi,District_146,2020,1713798,1566.37,9.61,71.71,1297.41,784.51
3905,Himachal Pradesh,District_52,2021,1878126,9588.35,17.36,61.79,5314.27,885.39
3906,Haryana,District_60,2019,260178,12907.59,16.06,97.32,8789.37,1254.99
3907,Uttar Pradesh,District_34,2019,855281,16908.8,10.84,87.49,9231.28,188.11
3908,West Bengal,District_96,2011,1000722,63984.15,2.11,68.25,9529.88,1457.99
3909,Uttar Pradesh,District_89,2013,2278527,24787.71,12.1,79.07,6003.78,1153.97
3910,Mizoram,District_231,2017,2225945,24995.86,9.18,56.71,6215.53,802.93
3911,Arunachal Pradesh,District_275,2011,1423635,60449.44,13.98,76.89,3105.24,1164.57
3912,Tripura,District_246,2013,20096,33000.8,3.57,72.4,8853.47,1100.01
3913,Telangana,District_111,2019,2948631,5180.52,18.24,42.35,4881.51,690.73
3914,Jammu & Kashmir,District_234,2022,2837154,46814.26,19.8,91.94,2793.16,504.74
3915,Assam,District_278,2022,333035,10414.11,10.02,69.41,9656.68,1482.92
3916,Haryana,District_166,2010,2634872,45737.43,4.79,68.78,7053.81,1326.69
3917,Kerala,District_128,2011,1462492,62373.25,15.78,57.01,4646.57,1426.43
3918,Andhra Pradesh,District_237,2016,2751230,74359.88,23.92,51.78,686.46,73.66
3919,Jharkhand,District_291,2010,2620524,5373.54,17.66,57.48,1401.7,1223.02
3920,Punjab,District_107,2021,1372582,24324.29,3.53,79.0,1964.85,1336.95
3921,Assam,District_128,2010,1996276,52200.59,10.23,45.86,9028.42,715.86
3922,Goa,District_195,2011,102186,25243.09,22.93,59.97,9715.89,1336.51
3923,Gujarat,District_143,2013,313762,36087.54,16.04,98.72,2669.86,152.22
3924,Punjab,District_111,2016,2887064,1617.07,4.11,56.29,4983.2,91.65
3925,Tamil Nadu,District_90,2013,2686098,55482.91,18.25,98.0,7918.87,438.05
3926,Tripura,District_251,2014,133081,70663.58,9.16,46.29,3846.44,40.34
3927,Uttarakhand,District_280,2013,1925552,78149.0,12.49,87.64,4923.82,1026.3
3928,Nagaland,District_224,2013,151451,66444.36,10.67,66.38,8876.25,1390.53
3929,Karnataka,District_101,2018,583886,2551.78,18.28,51.69,2075.19,443.29
3930,Odisha,District_132,2024,2406316,52151.8,5.84,87.25,9938.53,989.75
3931,Chhattisgarh,District_13,2015,2517783,39657.78,10.02,40.42,4563.12,702.6
3932,Odisha,District_98,2021,2955252,75032.26,18.74,60.83,2583.1,383.33
3933,Karnataka,District_120,2012,507550,72172.09,17.77,76.29,8924.95,1377.93
3934,Telangana,District_293,2015,2071463,79043.81,5.44,53.86,765.13,1436.91
3935,Kerala,District_199,2022,1316664,68956.12,9.09,59.95,6423.23,203.0
3936,Jharkhand,District_1,2016,1355162,43755.9,0.85,45.49,616.99,1150.69
3937,Haryana,District_60,2016,263153,57194.89,13.49,91.19,9461.93,284.04
3938,Telangana,District_250,2017,1228137,77174.53,7.38,65.33,6397.23,732.85
3939,West Bengal,District_140,2022,1754197,46253.56,0.79,48.72,3979.77,542.11
3940,West Bengal,District_149,2013,2922186,67199.94,10.91,51.95,4244.09,366.74
3941,Himachal Pradesh,District_44,2010,2384430,75377.37,23.21,56.51,1651.45,1014.04
3942,Bihar,District_186,2015,2958304,45647.31,23.12,53.77,3600.15,1283.24
3943,Chhattisgarh,District_108,2017,2064579,12740.75,9.62,70.2,9038.0,1171.97
3944,Rajasthan,District_44,2014,2437010,12453.52,11.5,94.31,8053.77,1083.7
3945,Haryana,District_78,2022,468920,9234.22,6.45,51.03,6614.86,100.32
3946,Tamil Nadu,District_226,2012,693014,38111.09,2.17,67.21,9677.83,147.04
3947,Himachal Pradesh,District_162,2013,206599,38416.52,17.5,79.84,5734.41,697.78
3948,Manipur,District_281,2017,1323866,49393.52,20.1,51.03,1762.86,834.09
3949,Manipur,District_253,2015,1165764,38635.0,22.06,49.24,7136.18,1085.36
3950,Meghalaya,District_132,2022,1517618,77844.67,23.41,49.32,5919.19,534.43
3951,Maharashtra,District_144,2024,2614294,23311.95,22.94,92.92,4365.53,35.37
3952,Haryana,District_266,2022,1766486,69906.59,1.17,82.68,1469.9,55.12
3953,Nagaland,District_109,2014,2847597,8035.43,24.46,60.18,6776.62,1282.39
3954,Jharkhand,District_194,2022,1527172,48157.4,9.8,94.15,4440.71,193.7
3955,West Bengal,District_35,2018,1577040,51869.53,22.21,97.21,5786.38,1405.4
3956,Punjab,District_275,2019,1803354,61780.69,11.3,63.9,3154.09,499.61
3957,Goa,District_187,2012,373599,40246.75,10.84,70.63,1557.36,875.9
3958,Kerala,District_243,2016,2823076,15786.13,0.77,61.49,3599.14,253.76
3959,Arunachal Pradesh,District_264,2018,1046597,29526.12,1.78,53.65,8521.06,681.6
3960,Gujarat,District_10,2020,1411101,21780.2,16.95,86.8,1595.74,1313.84
3961,Meghalaya,District_166,2022,236948,33534.25,23.47,78.94,4712.39,1476.21
3962,Assam,District_29,2020,1232697,42402.16,6.0,62.01,2976.15,1150.05
3963,Madhya Pradesh,District_271,2021,373499,50009.37,2.8,40.86,9623.33,1147.16
3964,Assam,District_87,2013,2550648,67611.3,5.74,85.82,846.83,1328.08
3965,Uttarakhand,District_23,2019,1008438,72801.73,5.7,68.64,2453.57,368.09
3966,Nagaland,District_210,2019,1149173,37011.88,7.68,44.39,4495.62,1104.66
3967,Karnataka,District_46,2012,211691,7102.83,2.82,47.47,2472.86,837.95
3968,Haryana,District_28,2010,2820248,63767.24,6.27,77.7,7065.96,393.26
3969,Goa,District_26,2018,679451,38177.85,23.07,72.78,3708.91,84.15
3970,Andhra Pradesh,District_266,2022,1981013,43720.26,22.31,54.43,7807.79,302.03
3971,West Bengal,District_175,2010,2489849,47667.57,8.25,48.39,5512.78,975.63
3972,Andhra Pradesh,District_4,2011,1331597,53432.74,24.92,93.08,4268.3,855.2
3973,Tamil Nadu,District_67,2018,957085,71209.17,7.81,48.09,3648.82,104.84
3974,Haryana,District_135,2014,2901103,76172.17,18.18,45.14,2220.26,843.91
3975,Chhattisgarh,District_55,2013,2568720,75214.14,16.28,77.2,2525.66,586.58
3976,West Bengal,District_31,2018,537639,64759.0,2.08,55.15,1763.88,23.38
3977,Meghalaya,District_74,2018,413864,71140.49,8.89,79.4,8517.47,1364.33
3978,Karnataka,District_19,2011,1373268,3981.88,23.81,69.35,5482.88,388.31
3979,Chhattisgarh,District_156,2012,114538,67930.52,1.75,52.67,4828.8,830.54
3980,Bihar,District_156,2021,1408717,5790.5,4.78,44.18,3222.58,884.13
3981,Jammu & Kashmir,District_147,2012,2296047,59698.05,24.29,44.24,5168.74,748.71
3982,Goa,District_87,2014,1295085,13557.4,1.47,75.15,8825.55,360.13
3983,Maharashtra,District_20,2022,2077975,28815.23,11.44,85.49,8561.0,611.64
3984,Sikkim,District_269,2012,966984,14742.85,23.0,81.38,5990.95,436.21
3985,Odisha,District_43,2019,2534385,35482.5,23.62,75.57,5299.62,650.9
3986,Himachal Pradesh,District_28,2015,2052057,32945.68,24.49,52.66,2257.9,124.91
3987,Kerala,District_260,2011,1284757,3854.55,12.29,91.71,6929.31,249.76
3988,Karnataka,District_22,2015,91967,66441.53,2.62,77.73,8533.19,207.14
3989,Maharashtra,District_101,2015,157996,68336.38,19.43,81.65,3056.98,892.91
3990,Tamil Nadu,District_39,2011,564152,63002.7,17.87,53.43,4355.46,984.19
3991,Meghalaya,District_290,2015,1328213,67810.05,14.7,55.69,1067.19,1371.02
3992,Andhra Pradesh,District_300,2015,10337,60072.81,22.26,94.45,8581.99,393.98
3993,Madhya Pradesh,District_170,2015,1116857,74999.38,22.83,68.56,977.17,590.84
3994,Tamil Nadu,District_296,2021,243913,46115.62,17.24,73.23,7043.4,934.02
3995,Rajasthan,District_130,2022,2339950,46615.58,3.25,46.65,1869.88,1457.66
3996,Rajasthan,District_156,2023,1253966,68794.19,2.84,63.67,7336.51,587.88
3997,Jammu & Kashmir,District_74,2014,739694,27959.75,10.51,93.22,6426.82,435.13
3998,Madhya Pradesh,District_90,2016,1335604,4016.09,7.67,94.01,6903.99,582.3
3999,Arunachal Pradesh,District_67,2022,2111226,59990.93,3.76,83.81,6358.02,464.64
4000,Bihar,District_236,2024,2129059,20374.59,15.47,72.74,3966.77,128.55
4001,West Bengal,District_200,2021,1272173,37944.12,17.25,95.85,6201.97,519.63
4002,Goa,District_227,2014,371867,19242.78,17.6,92.31,2346.61,878.4
4003,Uttar Pradesh,District_233,2020,537912,66169.0,4.79,90.78,2739.45,275.01
4004,Uttarakhand,District_266,2010,260160,76663.85,7.99,92.91,651.43,1250.66
4005,Tamil Nadu,District_86,2021,2243679,4411.3,5.38,67.19,6128.32,1103.31
4006,Uttarakhand,District_102,2018,2345960,18677.4,15.23,71.53,8407.97,838.32
4007,Chhattisgarh,District_214,2012,1195842,15173.07,14.39,65.44,3784.56,1106.5
4008,Tripura,District_108,2011,1861630,53859.55,12.83,84.4,2086.86,475.68
4009,Assam,District_165,2019,973473,34299.99,7.75,75.52,8239.31,301.0
4010,Andhra Pradesh,District_91,2015,78106,36506.37,6.31,44.18,6441.3,1263.57
4011,Bihar,District_192,2017,1075063,12574.76,22.31,48.2,8935.31,1228.37
4012,Tripura,District_86,2011,5617,33184.62,1.7,51.54,62.54,1104.19
4013,Punjab,District_222,2013,392529,24265.23,16.58,80.23,4011.62,385.21
4014,Arunachal Pradesh,District_101,2011,1160389,48899.16,0.98,46.59,9009.59,516.14
4015,Uttar Pradesh,District_226,2021,1690885,17386.89,5.25,72.45,6753.86,571.48
4016,Jammu & Kashmir,District_60,2021,666645,49188.76,7.59,90.45,4688.71,277.17
4017,Jammu & Kashmir,District_250,2018,562512,30225.84,22.22,96.85,4145.55,1140.3
4018,Chhattisgarh,District_48,2019,2028306,27710.1,3.87,65.69,8951.62,277.86
4019,Assam,District_117,2022,1378159,24451.48,23.48,72.01,8317.97,333.4
4020,Delhi,District_227,2024,2022547,53909.94,20.48,89.89,123.22,73.21
4021,West Bengal,District_33,2011,1680042,44997.85,17.14,96.14,1210.99,995.36
4022,Delhi,District_44,2019,2911598,68139.22,10.59,63.39,5123.2,1393.57
4023,Himachal Pradesh,District_165,2011,1386229,19336.4,22.68,61.18,1146.45,726.16
4024,Punjab,District_292,2023,2696750,3219.17,13.43,67.05,2747.71,1346.8
4025,Goa,District_287,2022,741415,14570.06,9.59,55.23,8349.1,1261.66
4026,Nagaland,District_225,2014,1493909,27475.08,14.85,91.58,3861.45,1192.26
4027,Goa,District_286,2021,1300339,14380.6,6.19,59.09,4509.2,252.29
4028,Odisha,District_204,2014,1568328,6690.02,7.19,66.97,1741.99,566.6
4029,West Bengal,District_172,2021,2977219,35632.62,23.02,59.2,6023.18,996.09
4030,Kerala,District_12,2016,317362,54157.92,19.95,47.14,1203.19,517.19
4031,Tripura,District_121,2010,266312,60128.15,13.08,76.4,6302.25,1066.63
4032,Karnataka,District_244,2021,2008564,31904.2,10.71,75.26,7467.38,431.65
4033,Arunachal Pradesh,District_152,2011,1358308,38248.79,20.29,57.69,8736.1,589.53
4034,Manipur,District_152,2020,18302,60440.08,14.48,41.88,5824.52,1097.54
4035,Kerala,District_188,2020,1502552,28223.1,10.67,96.2,3319.61,177.71
4036,Kerala,District_13,2015,1581098,62783.45,13.13,61.33,8516.78,1180.38
4037,Himachal Pradesh,District_91,2011,1244273,77390.41,6.2,72.33,5966.28,1069.15
4038,Rajasthan,District_200,2013,1985319,70439.65,5.45,48.62,3581.44,674.99
4039,Telangana,District_74,2019,2958618,36293.09,24.73,55.07,3225.46,656.85
4040,Arunachal Pradesh,District_256,2015,785638,46365.68,24.25,66.12,3206.21,1360.09
4041,Sikkim,District_276,2022,1648667,57316.95,10.81,73.73,563.53,1074.69
4042,Assam,District_71,2021,1502115,27950.54,13.12,91.24,1013.43,930.63
4043,Kerala,District_78,2016,148618,63941.06,20.77,57.42,897.16,1296.4
4044,West Bengal,District_284,2019,2781991,34958.99,18.28,92.31,3121.95,498.09
4045,Jammu & Kashmir,District_130,2014,565725,67748.86,2.94,67.51,4739.82,430.76
4046,Uttar Pradesh,District_43,2017,2811379,20386.16,9.68,65.96,1475.89,315.51
4047,Meghalaya,District_8,2015,617277,920.13,6.63,63.78,8279.53,780.83
4048,Rajasthan,District_13,2014,1952252,50618.74,24.82,93.17,656.26,1482.16
4049,West Bengal,District_213,2013,2381555,36156.61,18.84,55.06,9453.12,1392.76
4050,Telangana,District_111,2015,919958,4795.25,1.67,91.44,744.43,683.5
4051,Uttar Pradesh,District_291,2015,1902682,39014.11,22.55,45.35,8946.67,167.9
4052,Jammu & Kashmir,District_23,2015,2307494,13493.9,23.23,97.32,2607.16,1312.01
4053,Andhra Pradesh,District_254,2010,2826564,50383.64,8.67,70.18,9867.47,1383.98
4054,Rajasthan,District_15,2015,778913,35609.2,16.23,99.93,5213.33,257.88
4055,Assam,District_130,2010,2098508,13698.27,17.21,76.48,183.17,1325.3
4056,Punjab,District_61,2014,2903616,32961.0,18.37,47.06,2826.76,669.97
4057,Arunachal Pradesh,District_115,2016,227202,18624.38,17.49,43.65,9401.64,18.48
4058,Himachal Pradesh,District_67,2010,700361,52251.21,14.21,51.61,2996.73,1414.75
4059,Odisha,District_249,2022,2128156,23618.52,23.87,65.27,3596.15,65.16
4060,Manipur,District_175,2010,1853178,65763.17,13.05,84.83,441.58,52.88
4061,Nagaland,District_2,2022,1944259,1142.91,3.22,40.04,2532.64,1445.25
4062,Uttar Pradesh,District_172,2022,480710,32279.4,2.47,55.44,2593.28,322.67
4063,Karnataka,District_284,2024,284986,49370.27,0.95,75.25,7159.77,833.89
4064,Tripura,District_54,2015,2994283,1818.44,10.98,57.87,5057.73,1414.11
4065,Tamil Nadu,District_67,2024,1538403,17275.19,7.19,61.42,1610.16,1410.07
4066,Meghalaya,District_102,2016,1908716,26200.32,22.43,58.05,7956.01,262.0
4067,Sikkim,District_120,2015,2662635,1757.35,21.75,97.19,6115.23,770.81
4068,Mizoram,District_191,2014,1181714,43739.79,21.03,43.95,2684.67,11.42
4069,Chhattisgarh,District_47,2015,963070,50473.16,21.75,94.45,2237.91,136.48
4070,Kerala,District_222,2022,2109888,18209.5,7.79,59.39,9249.09,1422.27
4071,Karnataka,District_21,2023,1626122,43483.18,10.94,54.79,6370.6,623.33
4072,Jammu & Kashmir,District_158,2012,363948,79930.16,8.14,93.0,8074.19,226.13
4073,Manipur,District_159,2018,1883483,70954.67,2.61,57.23,2255.25,947.48
4074,Uttarakhand,District_235,2024,1622375,4702.28,23.14,99.25,5887.4,260.82
4075,Assam,District_150,2014,1956896,10239.32,15.59,72.89,534.99,1470.23
4076,Andhra Pradesh,District_257,2011,2121500,39557.32,3.75,68.58,5947.24,1006.6
4077,Punjab,District_165,2023,61057,19623.64,5.55,98.59,2035.91,553.65
4078,Delhi,District_77,2023,2793593,6486.73,11.54,53.61,6690.96,572.34
4079,Meghalaya,District_85,2021,1429079,20371.81,1.77,94.54,9319.67,1375.48
4080,Arunachal Pradesh,District_46,2019,1171191,4903.64,7.16,75.49,4587.15,1342.64
4081,Arunachal Pradesh,District_47,2019,2602545,42397.7,17.73,85.3,3054.03,1425.02
4082,Assam,District_213,2016,984712,39225.11,23.05,74.92,1232.76,681.02
4083,Haryana,District_59,2012,423070,516.03,23.25,77.12,6705.95,1276.27
4084,Telangana,District_54,2010,1025266,38606.49,13.24,49.3,5841.82,727.77
4085,West Bengal,District_12,2012,1333752,41589.21,8.15,49.1,5445.75,949.82
4086,Manipur,District_192,2018,1837110,48460.24,23.06,63.83,9359.67,761.6
4087,Gujarat,District_6,2014,1213920,77608.28,19.77,60.78,9781.56,912.73
4088,Goa,District_144,2016,374798,78615.57,14.88,82.72,7169.87,764.7
4089,Himachal Pradesh,District_261,2012,2740609,42159.08,20.95,83.37,1959.97,233.11
4090,Punjab,District_73,2013,2399405,67616.48,11.74,73.83,9467.64,163.47
4091,West Bengal,District_174,2010,2595510,6822.41,3.25,64.12,3449.33,1411.7
4092,Andhra Pradesh,District_232,2012,1365742,42497.06,23.49,80.61,791.64,765.09
4093,Haryana,District_270,2016,573525,54315.22,13.58,81.24,2410.92,1412.84
4094,Tamil Nadu,District_222,2013,982154,45182.66,17.53,88.55,8303.78,1029.04
4095,Tamil Nadu,District_52,2024,2042093,18465.37,10.11,88.7,2037.73,134.37
4096,Assam,District_116,2011,1262448,5022.01,3.83,44.17,3950.73,303.14
4097,Bihar,District_26,2023,1099880,30939.68,7.16,62.44,2735.13,1151.84
4098,Uttar Pradesh,District_53,2014,2349040,51814.92,1.57,65.2,478.27,267.55
4099,Tripura,District_29,2024,1589683,79337.13,2.65,90.82,5617.24,12.58
4100,Manipur,District_19,2014,2638631,18930.31,5.52,70.11,6287.61,168.54
4101,Goa,District_279,2024,1060075,73424.01,14.24,69.33,7911.49,715.64
4102,Manipur,District_117,2011,2736823,5470.23,24.83,73.23,4146.66,245.73
4103,Rajasthan,District_106,2024,2644108,74479.83,21.17,47.63,1413.39,68.48
4104,Assam,District_227,2024,1717698,66591.02,2.6,73.92,6521.59,1115.65
4105,Tripura,District_186,2020,1936836,1685.42,21.14,73.09,8900.66,1458.2
4106,Rajasthan,District_261,2015,679608,23861.85,13.64,85.27,1198.3,1467.75
4107,Rajasthan,District_16,2019,895781,4086.02,16.68,78.05,1826.25,1350.08
4108,Maharashtra,District_273,2013,705304,79640.51,3.68,97.3,3292.05,29.76
4109,Punjab,District_160,2023,2310093,34233.24,10.19,44.81,6503.0,360.92
4110,Maharashtra,District_250,2010,1432385,52977.26,22.16,86.3,5238.17,207.4
4111,Bihar,District_224,2012,1315142,18742.9,10.92,85.09,7123.71,960.68
4112,Kerala,District_256,2023,887620,74699.56,3.61,56.16,313.47,1274.52
4113,Mizoram,District_180,2018,1684806,21941.19,8.12,81.91,8104.6,858.28
4114,Gujarat,District_20,2019,2115222,20824.57,5.93,79.56,9874.83,520.66
4115,Himachal Pradesh,District_112,2016,1669256,25174.86,17.33,57.92,466.74,1367.95
4116,Assam,District_120,2022,698167,37004.51,22.82,83.43,4954.21,758.27
4117,West Bengal,District_194,2015,2543401,1492.43,18.47,95.84,7399.17,262.85
4118,Madhya Pradesh,District_111,2023,2520580,47831.02,21.17,58.31,4764.05,800.53
4119,Manipur,District_210,2010,2727717,2542.95,20.24,98.8,5929.44,28.18
4120,Nagaland,District_1,2018,2106778,43140.81,0.86,53.46,9209.28,58.73
4121,Odisha,District_58,2022,1102846,36636.21,3.55,48.08,5398.48,941.76
4122,Andhra Pradesh,District_93,2018,2929351,19411.34,10.87,44.62,2366.02,1085.18
4123,Goa,District_221,2010,1901513,26388.14,3.25,52.82,7386.29,208.34
4124,Uttarakhand,District_211,2023,2104444,56455.73,18.51,60.55,3754.36,800.59
4125,Uttarakhand,District_232,2022,383936,777.71,2.22,83.99,2851.22,1159.17
4126,Tamil Nadu,District_262,2022,806291,25338.6,10.7,44.32,2484.13,1323.63
4127,Uttarakhand,District_103,2024,428801,54426.98,10.11,70.44,793.73,711.56
4128,Uttarakhand,District_50,2015,2053423,12190.39,13.81,71.12,9329.08,184.12
4129,Arunachal Pradesh,District_110,2016,2499187,44835.25,15.92,53.68,5633.62,104.72
4130,Telangana,District_88,2011,1688850,13522.94,23.7,42.73,9551.01,1285.02
4131,Maharashtra,District_20,2019,1035593,12389.4,7.14,53.51,8617.9,117.36
4132,Goa,District_14,2017,1525569,61784.68,16.82,53.82,302.38,1226.88
4133,Maharashtra,District_133,2017,2247371,21329.36,1.36,81.28,2472.93,655.89
4134,Bihar,District_296,2015,745712,30067.77,0.52,54.03,3153.68,655.22
4135,Rajasthan,District_34,2018,251522,58404.15,1.12,60.42,4898.27,778.37
4136,Haryana,District_208,2012,2824677,14369.77,11.5,42.85,7161.31,204.54
4137,Jammu & Kashmir,District_199,2011,2599171,42543.64,14.1,77.44,6807.72,1114.07
4138,Assam,District_80,2011,2432846,73426.39,0.65,68.45,9872.72,450.71
4139,Odisha,District_71,2015,2243997,44310.61,10.21,60.7,9233.23,897.07
4140,Jammu & Kashmir,District_155,2016,678241,3917.17,1.5,82.17,1862.75,9.0
4141,Maharashtra,District_78,2015,64593,47179.89,16.51,80.93,8598.69,423.0
4142,Uttarakhand,District_78,2020,2258779,7221.37,15.97,59.67,8429.37,61.68
4143,Punjab,District_172,2012,308565,22577.14,19.71,82.56,5748.03,471.1
4144,Mizoram,District_289,2014,1663336,67975.51,13.88,60.89,3381.27,190.15
4145,Tripura,District_33,2017,163404,895.42,15.76,53.32,2086.25,105.99
